system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,ID,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,Target,WVP,.geo
000000000000000000f9_0,0.033,0.17805,0.3801,0.34065,0.2186,0.2742,0.3057,0.3155,0.31185,0.32385,0.326,0.324,0.31405,ID_F3ACZQ5E711S,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02255,0.0255,0.0255,0,0.26025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35421150590848,34.287481669208574]}"
000000000000000000fa_0,0.04935,0.06155,0.3039,0.2474,0.09485,0.1295,0.1618,0.1992,0.25435,0.2802,0.2856,0.3025,0.2697,ID_FD2BHLXYXV7B,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00965,0.01325,0.01645,0,0.21765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.29015082347844,32.311996527901336]}"
000000000000000000ff_0,0.0313,0.06495,0.3018,0.24415,0.07035,0.1082,0.1271,0.18775,0.25655,0.29225,0.298,0.2995,0.3086,ID_YP5M1J53UR8F,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00705,0.01105,0.01295,0,0.21855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.30983473087298,34.241937084303714]}"
00000000000000000104_0,0.054,0.1252,0.4165,0.3527,0.1552,0.2128,0.2818,0.3122,0.3138,0.3257,0.3236,0.3408,0.3523,ID_SJN7ZHER1Z55,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0158,0.0216,0.0255,0,0.1668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.19474974030494,32.45824225615599]}"
00000000000000000105_0,0.04985,0.0522,0.2369,0.1554,0.04775,0.0984,0.1001,0.1696,0.23545,0.2639,0.2655,0.28075,0.302,ID_UGMNU9BYO801,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0051,0.01,0.0102,0,0.2421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.55039276128787,32.09891614250818]}"
00000000000000000108_0,0.066,0.0481,0.2617,0.1981,0.0642,0.0986,0.1156,0.1728,0.2417,0.2715,0.2752,0.3,0.3022,ID_0T8OMPKODB9H,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0065,0.0102,0.012,0,0.1876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.23777904241427,32.09442456608759]}"
0000000000000000010c_0,0.03275,0.1509,0.3951,0.3564,0.1808,0.2324,0.2727,0.29425,0.29915,0.30035,0.2968,0.31285,0.3029,ID_IQ6JT7L37LU8,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0185,0.0237,0.0255,0,0.24165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33004682476566,34.284337565714154]}"
0000000000000000010f_0,0.0341,0.1508,0.3402,0.3178,0.178,0.2191,0.2391,0.2592,0.2669,0.27415,0.271,0.27745,0.28255,ID_YTTBDEUD2QAD,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0182,0.0224,0.024,0,0.26765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42634622322328,34.29718347427706]}"
00000000000000000117_0,0.03375,0.11665,0.37505,0.34415,0.1656,0.2211,0.2452,0.26705,0.2936,0.31545,0.3134,0.33185,0.32125,ID_AB00BJB7WXYH,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0168,0.0226,0.02325,0,0.2921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.77138912385358,34.169712535460505]}"
00000000000000000118_0,0.066,0.0679,0.3798,0.3019,0.1284,0.1788,0.2374,0.2532,0.2784,0.3118,0.3316,0.3195,0.3192,ID_10Y94GPBZWJ9,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.013,0.0182,0.0242,0,0.1909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.216309307123815,32.126674084787474]}"
0000000000000000011a_0,0.03275,0.0876,0.33395,0.28455,0.1299,0.17175,0.19805,0.2222,0.25875,0.2802,0.2528,0.28605,0.32645,ID_61JCX0D2S8IY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.013,0.01755,0.02,0,0.2442,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.74443966532999,34.129647673788774]}"
0000000000000000011d_0,0.0665,0.051,0.3407,0.2635,0.0776,0.1284,0.1686,0.2311,0.2635,0.29,0.2796,0.317,0.2939,ID_N1L3Y5O00DLF,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.008,0.0131,0.0166,0,0.203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.22017206284553,32.10232974058784]}"
00000000000000000120_0,0.0627,0.1135,0.4488,0.4212,0.1608,0.2314,0.3176,0.3473,0.3507,0.3641,0.3584,0.3706,0.3711,ID_XBP5W9J7LGWG,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0164,0.0235,0.0255,0,0.1864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.16771045025295,32.229261690233926]}"
00000000000000000124_0,0.03415,0.1553,0.37575,0.354,0.1777,0.2182,0.2373,0.2725,0.2759,0.2884,0.2724,0.2915,0.28495,ID_B1KWYEPKWT8L,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0182,0.0223,0.02375,0,0.2824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.42868184296199,34.292691897856464]}"
00000000000000000126_0,0.0626,0.1546,0.4807,0.4392,0.1754,0.251,0.3428,0.3788,0.3782,0.3918,0.3852,0.4066,0.4259,ID_EVY0KZO3CZD2,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0178,0.0254,0.0254,0,0.1794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.15800864518446,32.235639728751174]}"
00000000000000000127_0,0.0314,0.0538,0.32295,0.25755,0.1189,0.1714,0.1815,0.22485,0.30195,0.33145,0.3218,0.3401,0.3361,ID_QJIKUEX8TLPY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0121,0.01745,0.0184,0,0.2517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.69952390112402,34.101710068452654]}"
0000000000000000012c_0,0.0574,0.1086,0.4047,0.3367,0.1456,0.2096,0.2832,0.3184,0.3185,0.3327,0.3208,0.3494,0.343,ID_HFWL6V0RLP25,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.015,0.0212,0.0255,0,0.1767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.14615088343408,32.41494345946143]}"
0000000000000000012d_0,0.0595,0.1916,0.4618,0.4693,0.2632,0.3352,0.3821,0.4057,0.4006,0.4046,0.3884,0.4155,0.3854,ID_X4D28KS5VXAW,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0255,0.0254,0.0255,0,0.1878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.223675492453594,32.32547125716313]}"
0000000000000000012f_0,0.04605,0.1335,0.3354,0.32015,0.1564,0.2086,0.2735,0.28435,0.27745,0.2911,0.3027,0.2949,0.3099,ID_ZKWWIP2PWZ1A,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01585,0.0212,0.0255,0,0.1976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.402260570936555,32.38619737036961]}"
00000000000000000132_0,0.0538,0.1102,0.3929,0.3293,0.149,0.2052,0.2774,0.3085,0.3085,0.3191,0.3276,0.3262,0.3201,ID_Z9YYGOK4C8D9,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.015,0.021,0.0255,0,0.1643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.15405605793433,32.47602889878156]}"
00000000000000000134_0,0.0623,0.0614,0.3137,0.2455,0.08,0.1116,0.1406,0.1834,0.2264,0.2484,0.2652,0.2802,0.2895,ID_OLLDNEN1QYMT,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.008,0.0114,0.0144,0,0.1661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.16627314579836,32.28864033051423]}"
00000000000000000139_0,0.02945,0.07235,0.22445,0.1709,0.0575,0.0853,0.0962,0.13775,0.20585,0.229,0.2295,0.2359,0.27,ID_0XMMBHK6AO2M,1.0E-4,0.0,0.0,0.0,0.0,6.0E-4,0.00595,0.0087,0.00975,0,0.2108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.66116583849212,34.05895026092857]}"
0000000000000000013a_0,0.05235,0.15875,0.43015,0.38615,0.1762,0.2426,0.3188,0.3295,0.3356,0.3514,0.3612,0.36335,0.3735,ID_WUO4SBCH45PF,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01795,0.02475,0.0255,0,0.20385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.33650389213901,32.422399476319626]}"
0000000000000000013b_0,0.0528,0.1121,0.4508,0.3884,0.1396,0.1958,0.2684,0.3166,0.3181,0.3399,0.3244,0.3615,0.3613,ID_33QVTEATX2KX,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0139,0.02,0.0255,0,0.1628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.24092314590869,32.46183551729247]}"
0000000000000000013d_0,0.063,0.1096,0.4227,0.392,0.1476,0.202,0.2714,0.3067,0.3133,0.331,0.3228,0.3437,0.3581,ID_TNW3DWNQJ6LV,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0149,0.0208,0.0255,0,0.1855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.167620618724534,32.22809388036457]}"
00000000000000000141_0,0.0666,0.0376,0.2481,0.1755,0.0492,0.0847,0.1048,0.1524,0.2137,0.2401,0.2502,0.2632,0.2675,ID_XBH47HJ6QJ1U,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0048,0.0087,0.0106,0,0.1894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.222956840226296,32.086609223115744]}"
00000000000000000142_0,0.0516,0.061,0.2431,0.1736,0.0741,0.1074,0.1227,0.1535,0.24185,0.2721,0.2962,0.29945,0.30175,ID_O8DXE2EAZ5V5,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00765,0.0109,0.01265,0,0.23565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.47502410895024,32.09613136512741]}"
00000000000000000144_0,0.0336,0.1674,0.3522,0.3197,0.195,0.2351,0.256,0.2731,0.2757,0.28435,0.2792,0.287,0.28715,ID_PD3IS4LJ4JDR,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01995,0.02395,0.02525,0,0.2578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.40730193919994,34.29493768606677]}"
0000000000000000014a_0,0.0571,0.0954,0.3969,0.3091,0.1294,0.1782,0.2542,0.2801,0.2826,0.3027,0.3084,0.3244,0.3324,ID_JHV3BSA5H6HB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0129,0.0181,0.0254,0,0.1694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.14588138884884,32.41700958461491]}"
0000000000000000014d_0,0.0521,0.0508,0.18235,0.1339,0.0603,0.0886,0.10055,0.1364,0.2047,0.2343,0.2328,0.24555,0.26375,ID_QMIRV8JNM93E,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00595,0.00905,0.0104,0,0.21645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.417981088408645,32.12209267683847]}"
0000000000000000014e_0,0.0653,0.1055,0.4539,0.379,0.1278,0.1858,0.2683,0.3139,0.328,0.3493,0.352,0.3726,0.362,ID_KTVCC8AZDEZT,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0131,0.019,0.0255,0,0.185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.16115274867887,32.180123844192586]}"
00000000000000000152_0,0.0554,0.103,0.3621,0.3011,0.1214,0.1664,0.2323,0.2791,0.2785,0.2937,0.272,0.3046,0.3053,ID_3F5KCDX184WG,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0119,0.0171,0.0236,0,0.1648,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.14713903024661,32.45815242462758]}"
0000000000000000015a_0,0.0664,0.0621,0.339,0.2661,0.101,0.1432,0.196,0.215,0.2432,0.2647,0.2754,0.2909,0.2969,ID_RW515MIYCKJY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0103,0.0146,0.0202,0,0.1821,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.2365214010165,32.0900228211954]}"
0000000000000000015b_0,0.066,0.0372,0.2704,0.1998,0.0702,0.1042,0.1318,0.1709,0.2347,0.2619,0.2834,0.2927,0.2903,ID_K3FLBP2WWMTK,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0072,0.0107,0.0133,0,0.1939,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.225561954550244,32.12344014976465]}"
0000000000000000015d_0,0.0636,0.0296,0.2429,0.1639,0.0553,0.0846,0.103,0.1502,0.2241,0.2555,0.2617,0.2828,0.2885,ID_54CQM16GAPJQ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00575,0.0086,0.0104,0,0.1861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.20409221925979,32.21650561319943]}"
00000000000000000162_0,0.03275,0.0638,0.29645,0.2399,0.0957,0.1365,0.1446,0.1906,0.26295,0.2892,0.2874,0.3112,0.32165,ID_VW8646NOUKMY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0099,0.0139,0.0151,0,0.24735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35825392468702,34.25918473775881]}"
00000000000000000163_0,0.0314,0.06145,0.32985,0.2744,0.1444,0.1809,0.2021,0.2399,0.265,0.291,0.286,0.3037,0.31975,ID_I9EO41EYCG4G,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01445,0.01855,0.0206,0,0.2142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31558394869134,34.24319472570148]}"
00000000000000000164_0,0.03235,0.0922,0.2565,0.19195,0.0477,0.08585,0.09435,0.1654,0.2253,0.2576,0.2688,0.26475,0.29215,ID_90RVOZ6YCD9T,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0048,0.00875,0.0096,0,0.2357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.32303996554953,34.24912360657667]}"
00000000000000000165_0,0.03185,0.1602,0.421,0.39035,0.1935,0.25145,0.2924,0.31525,0.3264,0.33565,0.3336,0.3459,0.35735,ID_ZG9ME3ORN4WE,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0198,0.025,0.02545,0,0.24705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.7076087386811,34.12048485789075]}"
00000000000000000169_0,0.0323,0.1692,0.42595,0.3906,0.2061,0.2543,0.2851,0.33515,0.32845,0.34675,0.3125,0.35005,0.3459,ID_6XV3CU2DPDTP,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.02055,0.0247,0.0255,0,0.2358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.32995699323725,34.25550164509392]}"
0000000000000000016b_0,0.03175,0.09855,0.36505,0.31855,0.1197,0.16985,0.1956,0.21465,0.262,0.28085,0.27955,0.2936,0.30445,ID_L3X7Y11LRA9Q,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0121,0.01725,0.01975,0,0.2331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.74884141022218,34.09119977962846]}"
00000000000000000170_0,0.0666,0.0288,0.212,0.1503,0.0457,0.0763,0.0894,0.1434,0.228,0.2604,0.2664,0.2845,0.283,ID_FBYHT1KTXMXE,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00465,0.0079,0.0089,0,0.1984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.22628060677754,32.087148212286216]}"
00000000000000000171_0,0.0317,0.07585,0.306,0.2499,0.1319,0.179,0.1934,0.2086,0.28285,0.30315,0.2997,0.31105,0.2672,ID_KRFMHYEIDSPQ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01345,0.0182,0.0197,0,0.25515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.70410530907303,34.10467450889025]}"
00000000000000000172_0,0.05215,0.04765,0.23095,0.18335,0.05105,0.07975,0.0971,0.15265,0.19955,0.22075,0.2208,0.241,0.2619,ID_MA09UFGC12TJ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0052,0.00825,0.00995,0,0.21545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.42938969251696,32.10457552879814]}"
00000000000000000173_0,0.063,0.0397,0.2293,0.1622,0.0532,0.0785,0.0938,0.1412,0.2175,0.2522,0.2584,0.2699,0.2747,ID_663AEP6JQPOO,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0054,0.0081,0.0095,0,0.1756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.201037947293784,32.23528040263753]}"
00000000000000000176_0,0.03075,0.13545,0.39675,0.34795,0.1772,0.2468,0.28775,0.29815,0.331,0.34625,0.3402,0.35675,0.3399,ID_31YDU21TJHFO,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01805,0.0244,0.0254,0,0.2285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.69458316706137,34.08904382294657]}"
00000000000000000177_0,0.0336,0.1203,0.34905,0.3111,0.1437,0.1884,0.20855,0.23265,0.27955,0.2929,0.2973,0.3109,0.32645,ID_UGQ4P2JUH0ZQ,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0146,0.01925,0.0213,0,0.26165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38161012207412,34.306795447817144]}"
0000000000000000017c_0,0.02965,0.06275,0.2777,0.2048,0.07655,0.1096,0.1203,0.1632,0.279,0.3224,0.3175,0.33315,0.31705,ID_AJ0ZQ0BWNQDJ,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.00795,0.01105,0.01235,0,0.1946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.66224381683305,34.064340152633285]}"
0000000000000000017d_0,0.0336,0.10315,0.34305,0.2912,0.1252,0.1757,0.1828,0.2597,0.2921,0.3117,0.2975,0.3273,0.32485,ID_BXAEGEVNM7Z5,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01295,0.0179,0.0186,0,0.26505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.38870681281867,34.30023774624307]}"
00000000000000000181_0,0.0666,0.1319,0.4631,0.4196,0.1688,0.234,0.3012,0.3526,0.3616,0.3756,0.3748,0.3995,0.3949,ID_8KUOYJHZ9T9K,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0171,0.0237,0.0254,0,0.1987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.23005353097084,32.074751461365366]}"
0000000000000000018a_0,0.0565,0.1025,0.4439,0.3687,0.1474,0.2132,0.3104,0.3435,0.3456,0.3681,0.3728,0.3879,0.3797,ID_M06ZJE672OCD,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0149,0.0217,0.0255,0,0.175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.16178156937776,32.43299959667223]}"
0000000000000000018d_0,0.03375,0.1115,0.36015,0.3191,0.1732,0.217,0.2469,0.2617,0.28685,0.3098,0.3224,0.31775,0.3053,ID_LVRJASAC5NFP,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01735,0.02195,0.02275,0,0.26175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.39553400897798,34.30733443698762]}"
00000000000000000190_0,0.0316,0.08795,0.3426,0.2956,0.1374,0.1892,0.2056,0.24675,0.29985,0.3198,0.3117,0.32595,0.33175,ID_A1F1OYZ0CR7Y,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0139,0.0193,0.0209,0,0.24935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.7045544667151,34.10620164487325]}"
00000000000000000193_0,0.0472,0.08615,0.3454,0.32865,0.11145,0.1563,0.2239,0.247,0.246,0.2593,0.26115,0.2712,0.2852,ID_VHSUZF49ND72,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0113,0.016,0.0228,0,0.19005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.47753939174577,32.300498092264604]}"
00000000000000000198_0,0.0522,0.0466,0.1852,0.1278,0.0482,0.0781,0.07865,0.12655,0.23725,0.2824,0.2886,0.3017,0.28085,ID_0JB1ZS2QPE8C,3.5E-4,0.0,0.0,0.0,0.0,4.5E-4,0.0048,0.00795,0.0084,0,0.2294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.422023507187184,32.113109523997274]}"
0000000000000000019a_0,0.0329,0.09325,0.3132,0.25125,0.0807,0.1282,0.1238,0.208,0.3219,0.3492,0.3732,0.373,0.35855,ID_SR1610J23RXZ,0.0,0.0,0.0,0.0,0.0,4.5E-4,0.00815,0.0131,0.01255,0,0.26015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34675548905028,34.27751036955485]}"
0000000000000000019d_0,0.0318,0.1277,0.3471,0.3156,0.1378,0.1805,0.2086,0.24395,0.2463,0.26265,0.2489,0.2699,0.28145,ID_4W4KAW692AS2,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0143,0.01845,0.02105,0,0.23605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75845338376226,34.09263708408305]}"
000000000000000001a1_0,0.066,0.0214,0.2992,0.2055,0.0638,0.1092,0.1516,0.1902,0.2449,0.276,0.2976,0.3111,0.3011,ID_3B6ZHPALU7J3,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0065,0.0112,0.0155,0,0.1873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.20337356703249,32.12191301378164]}"
000000000000000001a3_0,0.04975,0.07395,0.3102,0.2556,0.0891,0.1259,0.1472,0.185,0.2622,0.2974,0.31675,0.3194,0.2874,ID_31NV8VSTTEQD,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0092,0.0127,0.01485,0,0.21195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.2981458295071,32.30642697313979]}"
000000000000000001a5_0,0.0528,0.1203,0.4724,0.4104,0.1712,0.2442,0.3444,0.371,0.3742,0.3938,0.3904,0.404,0.3997,ID_UOM8POIYWIC2,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0174,0.0249,0.0255,0,0.1702,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.255116527397774,32.46039821283788]}"
000000000000000001a8_0,0.0326,0.08675,0.3285,0.28385,0.1756,0.2146,0.2366,0.22375,0.2729,0.29925,0.3044,0.3065,0.3039,ID_LT6B1I6DN74Z,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01775,0.02185,0.0241,0,0.2265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33372991743055,34.26493395557717]}"
000000000000000001ac_0,0.0519,0.02545,0.1567,0.10485,0.04765,0.0704,0.0666,0.1106,0.20075,0.2373,0.2429,0.25485,0.256,ID_T2NH6L94WPQ8,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0048,0.0072,0.00665,0,0.2253,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.41726243618135,32.1463471895097]}"
000000000000000001ae_0,0.0578,0.0891,0.3609,0.2937,0.1174,0.1794,0.216,0.2593,0.3585,0.4048,0.4276,0.4312,0.3931,ID_1O1XSEPKO51T,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.012,0.0184,0.0221,0,0.1839,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.18495810370804,32.38880248469356]}"
000000000000000001af_0,0.0608,0.1486,0.5068,0.4572,0.185,0.2452,0.3352,0.3758,0.3847,0.3983,0.3952,0.4195,0.4209,ID_HESAQXBNNCRF,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0187,0.0251,0.0255,0,0.1766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.12683710482551,32.3192728817027]}"
000000000000000001b3_0,0.0329,0.15285,0.3404,0.30455,0.1815,0.2276,0.254,0.26045,0.26685,0.2763,0.2749,0.2806,0.30195,ID_THFLD6H0G21T,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01855,0.02315,0.02445,0,0.23675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3664285937725,34.264574629463525]}"
000000000000000001b4_0,0.0564,0.1025,0.4403,0.3604,0.1516,0.2238,0.3236,0.3497,0.3508,0.3719,0.3832,0.3858,0.3753,ID_OLWU34LBJFSL,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0158,0.0227,0.0255,0,0.1762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.161961232434585,32.43246060750176]}"
000000000000000001ba_0,0.04985,0.0864,0.3478,0.29205,0.1148,0.1568,0.19765,0.24305,0.2951,0.3184,0.31125,0.34185,0.3275,ID_UX1CFB8KC3F3,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01155,0.016,0.02,0,0.2179,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.291857622518265,32.30705579383868]}"
000000000000000001be_0,0.066,0.0732,0.3801,0.3178,0.1368,0.1902,0.2512,0.2642,0.2845,0.3038,0.3304,0.3306,0.3296,ID_3XJR2XL8SX67,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0139,0.0194,0.0253,0,0.1913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.23032302555608,32.09747883805359]}"
000000000000000001c0_0,0.0311,0.1868,0.47215,0.4266,0.2198,0.2826,0.3354,0.38825,0.37855,0.39515,0.3608,0.40025,0.40245,ID_4C8HMB30MJIB,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0224,0.0255,0.0255,0,0.23735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.30040242038972,34.243823546400364]}"
000000000000000001c5_0,0.03425,0.15945,0.35475,0.3337,0.1927,0.2385,0.2565,0.2743,0.2793,0.287,0.2765,0.28845,0.2918,ID_G3U6M5H54UXM,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01965,0.0239,0.0244,0,0.27745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.43146662034276,34.29260206632806]}"
000000000000000001cb_0,0.063,0.0391,0.2884,0.228,0.0728,0.1066,0.1304,0.172,0.2229,0.2478,0.2664,0.27,0.2697,ID_ZB2VV7MT5VK2,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0074,0.0109,0.0133,0,0.1911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.181275011043155,32.25648064334275]}"
000000000000000001ce_0,0.0325,0.07245,0.32655,0.28495,0.1246,0.1646,0.195,0.22745,0.26265,0.2815,0.28325,0.293,0.2941,ID_S6Q0OLMNEJ9V,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0122,0.01685,0.02,0,0.22185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34424020625475,34.25109990020173]}"
000000000000000001d1_0,0.0333,0.1158,0.36745,0.3441,0.1316,0.1734,0.2059,0.2469,0.26295,0.28315,0.276,0.2939,0.29305,ID_X0I8DW9ZQHPY,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01345,0.0178,0.021,0,0.2815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75746523694973,34.155159827857766]}"
000000000000000001d3_0,0.03375,0.15045,0.37645,0.33465,0.1544,0.1966,0.2107,0.27985,0.3134,0.3369,0.3392,0.33525,0.3415,ID_AGMVF8S9GKTV,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01575,0.0201,0.02155,0,0.2755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.41260199937625,34.29565633829406]}"
